gui-issue,Some content doesn't fit vertically in panels
gui-issue,FR/DE:PR1 ALaFolie's background image is duplicated in tab window
gui-issue,DE:PR1 alafolie.de not appearing in sidebar customization
gui-issue,DE:PR1 alafoli.de links take user to FR pages
gui-issue,Clicking off of Browser Menu selection doesn't close Warpzilla menus
gui-issue,priority color should be for all text columns
gui-issue,"""Hyper Text Markup Language"" should be ""HyperText Markup Language"""
gui-issue,Page location is not preserved when going back inside any tab after the 1st one
gui-issue,Linked image files truncated to 16kB after editing image links in source view
gui-issue,emails disappearing from mail folders
gui-issue,Panels window is empty; cannot add new panels to Sidebar
gui-issue,Default Sidebar Tabs open are not according to spec
gui-issue,Default popup text and text background colours are difficult to read on Warpzilla.
gui-issue,Incorrect build ID in Warpzilla titlebar
gui-issue,"Cannot ""Grab"" separator bar in three-pane view to resize"
gui-issue,bil.lu - Page doesn't display everything
gui-issue,JavaScript drop-down menus don't work
gui-issue,Missing header images on Tiny Software web site.
gui-issue,text when typing in input box is not viewable because it is too small
gui-issue,The homepage field in my stored info will not get remembered.
gui-issue,Exception when using a badly formed layout
gui-issue,"Greek Extended character throwing ArrayIndexOutOfBoundException,"
gui-issue,Exception when editing new German document with Kupu
gui-issue,"text-align=""end"" doesn't work properly"
gui-issue,fo document output is placed in page margins
gui-issue,[info area] sitetree not reloaded after cut & paste
gui-issue,No UUIDs used for image links
gui-issue,Cannot find font if font family name contains space
gui-issue,Content after forced break in block-container is not rendered
not sure,[PATCH] JAI image does not release all resources / LinkageError not caught
not sure,"Release version 1,0"
not sure,"Wrong title on the FOP 0,93 Release Notes page"
not sure,Create all the bugzilla milestones and versions for Sirius up to 1.0.0
not sure,Evaluate use of utility classes for components and push down API to models
not sure,[Test Project] [Web] [Matrix] Update the TPTP Matrix and Bugzilla component owners.
not sure,Project summary
not sure,2.18 Release Tracking Bug
not sure,"Release Announcement for Bugzilla 2.18, 2.16.8, and 2.19.2"
not sure,Release Notes for Bugzilla 2.16.8
not sure,"Release Bugzilla 2.20.2, 2.22, and 2.23.1"
not sure,Update bugzilla-update.xml for Bugzilla 3.0 RC1
not sure,Release of Bugzilla 3.0
not sure,Release notes for Bugzilla 4.4.2
not sure,"Release Bugzilla 4.5.6, 4.4.6, 4.2.11 and 4.0.15"
not sure,"Release Bugzilla 5.0rc1, 4.4.7, 4.2.12, and 4.0.16"
not sure,spec list of components required for each install/distribution package
not sure,[PATCH] Upgrade to JUnit4
network-issue,refactor HttpRequestExecutor and AsyncHttpProcessor
network-issue,Redefine HttpClient vs HttpMultiClient interface for 2.0
network-issue,Scripts using HTTP Redirects difficult to debug
network-issue,IP adresses banned/blacklisted on apache.org
network-issue,URL Encoding of jsessionid when browser supports cookies
network-issue,AutoReadHttpURLConnection automatically follows redirects
network-issue,SSL connection gives error 500: NullPointerExeption at at org.apache.struts.taglib.html.LinkTag.hyperlink(LinkTag.java:497)
network-issue,Connection Pool does not handle stale (closed) connections
network-issue,HTTP Status 403 - SecurityConstraintsImpl.checkConstraints(): Access for view not permitted
network-issue,entities and connection handling incomplete
network-issue,Incorrect bytes sent logged for aborted connection
network-issue,"HTTPS BIO/NIO connector does not enable TLS 1,1 and TLS 1,2 by default"
network-issue,HTTP APR connector does not supply certificate chain
network-issue,"IIS Tomcat Connector URL Rewrite only works in ""debug"" mode"
network-issue,Uninitialised jk_ws_service_t fields prevent AJP13 connection reuse and cause flushing
network-issue,stopping a connector produces intermittent SocketException
network-issue,Major bug on EclipseCon NA 2011 web page : Unable to connect to the database server at this time.
network-issue,DSE connections should be registered in SQL Debugger framework
network-issue,Window > Preferences > PHP > Debug will break if an invalid server config is entered and cannot be fixed
network-issue,When connecting to a non-existing debugger or wrong version debugger - no message appears
network-issue,Debugging with xDebug over SSH Tunnel doesn't work
network-issue,Two ��Generic Server�� entries in Run/Debug dialog
network-issue,"""Restart the server"" option in ""Run/Debug/Profile On Server"" dialog"
network-issue,class path errors after ejb jar import with server target
network-issue,SSL recording no longer works
network-issue,[Regression; Linux] Socket reader class receives -1 and disconnects connection
network-issue,[tml][protocol][bug] There is no support for proxies when connecting the protocol
network-issue,the connection was refused message should ignore ip addressess == 0.0.0.0
network-issue,HTTP needs to arbitrarily retrieve data
network-issue,[Dogfood]Need to implement nsHTTPChannel::OpenInputStream
network-issue,Unable to file/update bugs in bugzilla
network-issue,we're sometimes submitting the wrong thing to bugzilla
network-issue,Can't build a working optimized Windows from trunk since bug 715821 landed; resulting build crashes on startup and attempting to build installer crashes during build
network-issue,Enable SSL on landfill.bugzilla.org (for QA testing)
network-issue,BzAPI cannot connect to bugzilla.mozilla.org
network-issue,fxdbug-linux-tbox wont restart
network-issue,"""Internal Server Error"" messages when loading pages from bugzilla.mozilla.org"
network-issue,"local (POP3) move filter ends up corrupting messages, even after fix of bug 736539"
network-issue,"Thunderbird build is broken after Bug 807678 (error: no matching function for call to ��nsIDNSRecord::GetNextAddr(int, PRNetAddr*)��)"
network-issue,mozilla not identified
network-issue,Data URI Support for RTF ExternalGraphic Throws Null Pointer Exception
network-issue,getRemoteAddr() returns IPv6 address on RedHat 9 when IPv6 is disabled
network-issue,"buffer overrun in ssl_callback_SSLVerify_CRL( ) (ssl_engine_kernel,c)"
network-issue,Landing of |Bug 654201 - avoid nsHttpConnection::IsAlive() running event loop for unused SSL connections| broke nsImapProtocol
performance-issue,"""svn up"" fails if too much svndiff data received"
performance-issue,Memory allocation problem in DOMString class
performance-issue,memory leaks in DOM_Element::setAttribute
performance-issue,Huge performance problem with the parser in XMLScanner::sendCharData()
performance-issue,Huge memory leak resulting from the use of ThreadLocal
performance-issue,OutOfMemoryError after generating several thousand pdfs
performance-issue,"Infinite loop when matching regular expression (Jakarta-ORO v2,0,1)"
performance-issue,read of unitialized memory
performance-issue,Memory leak in JUnit task
performance-issue,OutOfMemory or NullPointer exception with short xml/xsl-fo
performance-issue,StackOverflow problem when using FOP in multi threaded environment
performance-issue,FilePolicyManager infinite loop
performance-issue,"Ant 1,8 exec task changes have slowed exec to a crawl"
performance-issue,Attribute number-columns-spanned leads to the endless loop
performance-issue,unreliable coordination between daemon and request thread for BusyTimeout processing
performance-issue,XMLWhiteSpaceHandler leaks memory
performance-issue,Performance problem in method TypeUtil.resolveInParents()
performance-issue,[eclipseme] Include EclipseME 1.7.9 bug fix
performance-issue,Error when debugging using xDebug
performance-issue,[Decorators] UI freezes while checking out project
performance-issue,"Bug in computation of Standard Disease Models, possible underflow for extreme parameters"
performance-issue,JSP Editor: Memory leaking after a working a few hours with jsp files
performance-issue,infinite loop when trying to initialize datapool with CSV containing embedded commas in fields
performance-issue,New PC fails testing with PCTestAgent sending error to self
performance-issue,Performance concerns in the application context system
performance-issue,New AC passes bad environment to process being launched
performance-issue,Object references are not collected
performance-issue,(MON) GLA performance degradation reported by downstream product
performance-issue,SWT container goes into infinite loop - NewClassCreationWizard Fails
performance-issue,M9 Profiling options not applied
performance-issue,review: Improve performance of duplicates.cgi; Patch v.2
performance-issue,Multiple Threads Are Loaded
performance-issue,Mozilla rapidly repeats requests multiple times
performance-issue,Memory leak on www.bhun.net
performance-issue,[Performance] Speed up loading of bookmarks.html
performance-issue,Takes several reloads for web page to load fully
performance-issue,Necko Performance Review
performance-issue,"Reduce the size of debug browser-chrome logs, exceeding the maximum log size and thus closing trunk and aurora trees"
performance-issue,B2G-Inbound closed due to ICS Emulator Debug Mochitests Leaks in most of the tests
performance-issue,Loading a large script in the Rhino debugger results in an endless loop (100% CPU utilization)
performance-issue,large number of process sections
performance-issue,Building process while compiling in NsModule.cpp - related to bugfix for bug 182928 ?
permission-issue,new IndexReader.terms(myterm) skips over first term
permission-issue,xerces2b3: smoketest api tests add &#13; char to lineends
permission-issue,Access violation in DOMServices::getNamespaceForPrefix (DOMServices.cpp:759)
permission-issue,deprecated example code for form
permission-issue,mod_rewrite; RewriteLock permissions failure
permission-issue,[PATCH] (Almost) silent failure of grantPermission in RDBMS adapters
permission-issue,[PATCH] Permission management uses wrong URI in RDBMS adapters
permission-issue,"obsolete neutron usecase policy in the default pub,"
permission-issue,Remove useless call
permission-issue,"Doesn't compile with OpenSSL 0,9,8 (works with olders)"
permission-issue,"Outdated documentation pages,"
permission-issue,setTrackModification(boolean) not deprecated; but does not work
permission-issue,Migrate Servlet operation to new data model provider framework
permission-issue,[WSDL4J] org.wsdl4j plugin uses obsolete WSDL MIME binding schema
permission-issue,New warning messages for deprecated code in 3.3RC1
permission-issue,Deprecate Transfer.State in favor of transfer-specific listener
permission-issue,Remove deprecated AbstractPDTTTest
permission-issue,"[Discovery] Deprecate ""String IServiceID#getServiceType"" in favor of ""IServiceTypeID IServiceID#getServiceTypeID"""
permission-issue,Remove deprecated Code for Scout 3.10/4.0
permission-issue,"Deprecate the ""version"" attribute of the phpExe ext. point"
permission-issue,Filtering of Deprecated and Wrapper ODA Data Source Types in DSE
permission-issue,Delete deprecated org.eclipse.aether.util.repository.layout package
permission-issue,Delete deprecated class DiagramsUtil
permission-issue,[EGL] Deprecate store in favour of generate
permission-issue,Delete deprecated org.eclipse.aether.spi.connector.Transfer.State enum
permission-issue,Remove deprecated class DestructionEventHelperAdvice
permission-issue,[Hibernate] CVS: Move hibernate example plugins from deprecated to other location in cvs
permission-issue,Deprecate and cleanup ordered bundle list
permission-issue,Implement FactsService for @Deprecated
permission-issue,Remove all usage of deprecated SWTObservables
permission-issue,Much of Probekit uses deprecated APIs
permission-issue,Mark @ConfigPropertyValue as deprecated
permission-issue,Use MouseEventHelper and deprecate AbstractModeEventHandler#eventOnSameCell()
permission-issue,New version of UBMs not including any deprecated modules
permission-issue,Pupulate deprecated flag to type members
permission-issue,Enable additional permission for Jon Rubin's bugzilla account
permission-issue,Bug 599428 broke Thunderbird and Sunbird builds
permission-issue,Fix for bug 15345 breaks webclient and javadom
permission-issue,Trunk mailnews mac builds broken by bug 489344 (port uriloader to x86_64 Mac OS X)
security-issue,Java SecurityManager java.lang.RuntimePermission createSecurityManager required for cocoon 2
security-issue,Admin resetting password when encryption is turned on
security-issue,[FIX] Default security constraint can override registry-level portlet security
security-issue,Signature checking vulnerability
security-issue,JVM crashes with unexpected exception in native code
security-issue,"org,apache,xml,security,keys,content,KeyValue,getPublicKey() returns null for DSA key"
security-issue,"Xml canonization - UTF-8 encoding issue in Xml security 1,4,0"
security-issue,"[Patch] Disable cocoon reload parameter for security reasons,"
security-issue,Security access to server and database
security-issue,"org,apache,xml,internal,security,utils,Base64 is not working in EBCDIC platform"
security-issue,"""package.access"" security check too general for Jasper - precompiled JSPs get package-access violation"
security-issue,SOAP Security
security-issue,SECURITY: Apache serving 'private' files!
security-issue,documentation suggests insecure file permissions
security-issue,security tips should suggest subscribing to announcements list
security-issue,Memory retention problem in XMLSecurity 1.1.0 java library
security-issue,[Patch] Disable cocoon reload parameter for security reasons.
security-issue,JK Status Worker Security User Case Problem in Windows
security-issue,Xml canonization - UTF-8 encoding issue in Xml security 1.4.0
security-issue,org.apache.xml.security.keys.content.KeyValue.getPublicKey() returns null for DSA key
security-issue,XML Security 1.4.0 does not build with IBM's JDK
security-issue,Security access to server and database
security-issue,"""package.access"" security check too general for Jasper - precompiled JSPs get package-access violation"
security-issue,SOAP Security
security-issue,SECURITY: Apache serving 'private' files!
security-issue,documentation suggests insecure file permissions
security-issue,security tips should suggest subscribing to announcements list
security-issue,Memory retention problem in XMLSecurity 1.1.0 java library
security-issue,[Patch] Disable cocoon reload parameter for security reasons.
security-issue,JK Status Worker Security User Case Problem in Windows
security-issue,Xml canonization - UTF-8 encoding issue in Xml security 1.4.0
security-issue,org.apache.xml.security.keys.content.KeyValue.getPublicKey() returns null for DSA key
security-issue,XML Security 1.4.0 does not build with IBM's JDK
security-issue,Security access to server and database
security-issue,Store author of comment as user id
security-issue,Unable to login on a fresh Bugzilla install using the login form on the home page
security-issue,"Security Advisory for Bugzilla 3.0.4, 3.1.4, 2.22.4, and 2.20.6"
security-issue,Security Advisory for Bugzilla 3.2.4 and 3.4rc1
security-issue,"Security advisory for Bugzilla 4.3.2, 4.2.2, 4.0.7 and 3.6.10"
security-issue,automated security audit of the code
security-issue,Bug 754202 regressed IsCapabilityEnabled
security-issue,file protections are wrong
security-issue,[Functionality] Port file transfer service changes (bugzilla 75002) to secure file server
security-issue,[Security] Test execution does not work with secure RAC
test-issue,"Test crashes when run multithreaded, but not when run serially"
test-issue,tearDown() not called when test method fails
test-issue,Test results requested before they are available
test-issue,Error by appending a text node to a child
test-issue,JUnitReport does not work
test-issue,"Broken link to ""Running a test script"""
test-issue,JUnitTestRunner masks exceptions
test-issue,"ClassCastException Testing Database in 1,6"
test-issue,"XMLCipherTester,testSameDocumentCipherReference test fails (regression)"
test-issue,[PATCH] font-size testcases
test-issue,[PATCH] Cleanup and tests to TTFFile (subsetting Glyf)
test-issue,[PATCH] word-spacing testcases
test-issue,Tests don't run on Solaris (id command has different output format)
test-issue,[PATCH] Test cases for font-family; font-style and font-weight
test-issue,Test datas
test-issue,NullPointerException in junit task
test-issue,Setting accessibility in Java
test-issue,Presentation Files
test-issue,TVT34:TCT611: TRK-No data in the JPA details window
test-issue,[Unit Test Failure] org.eclipse.emf.facet.widgets.table.tests.internal.v0_2.swtbot.Bug344563Test.testBug344563
test-issue,[Unit Test Failure] org.eclipse.emf.facet.infra.query.tests.internal.UnitTests.bug307095/bug307095v2/bug307095v3/emfmqQueryTest/osgiReload/resourceSet/simpleEval/test001
test-issue,[Unit Test Faillure] org.eclipse.emf.facet.infra.query.tests.internal.UnitTests.bug307187
test-issue,Investigate possible test suite bug when ServiceProviderCatalog contains ref to serviceProvider resource
test-issue,"FacetTests.bug308947(): error during: ""Catalog Notifications"""
test-issue,[Unit Test Failure] org.eclipse.gmt.modisco.infra.browser.custom.tests.BrowserCustomTest.testBug299277
test-issue,Failing JUnit tests [wst.common]
test-issue,[web services] webservice.NewProjectListener initialization takes 35% cpu time of CommonNavigator.createPartControl()
test-issue,problem validating xml when there's relative schemas and only the 'top' schema is reg'd in catalog
test-issue,[Testing] Refactor the TPTP test suite to contain the name of the bugzilla component
test-issue,NPE raised while performing Test.UI.TestNavigator_bugzilla_242645
test-issue,Launching consecutive tests on Linux causes hangs with no indication of problems
test-issue,Executing a test suite that invokes another test suite in a loop generates erroneous verdict events.
test-issue,hyades.test feature refs hyades.test.common at 3.0.1 level; but plugin at 3.0.2 level
test-issue,[Usability] Tests don't run when firewall blocks workbench's incoming connections
test-issue,"TVT 3.1 - TCT 426 - ""Test"" is translated in JUnit generated code and should not be"
test-issue,"TVT 3.1: TCT 393 - NPE when creating new ""TPTP Example IType Count Template"""
test-issue,"TVT 3.1 - TCT 561 ""Probe"" content type not externalized"
test-issue,TestExecutionHarness cleanup enters an infinite wait and prevents from executing further tests
test-issue,[Regression] Test harness hangs on launch after previously cancelling a harness
test-issue,[Testing] Deliver automated tests for test execution service
test-issue,[Functionality] Integration and testing of shell adapter scripts for test execution service
test-issue,[Regression; IAC] Not all execution history events when running tests using IAC
test-issue,"""Review documentation"" test case fails (bad links)"
test-issue,"""Refresh test methods from code"" button in the JUnit test editor throws an exception."
test-issue,Historical reference to test suite not deleted
test-issue,[Platform Specific; Regression] Test execution broken on z/OS
test-issue,Improve GLA testsuites
test-issue,[Reliability] Canceling a test execution doesn't work properly
test-issue,[Regression] Test from recording dynamic deployment broken
test-issue,[JVM Specific; Platform Specific; Regression] Test execution hangs on Linux with Sun JDK 1.4.2
test-issue,[Webdoc] (README) (IAC; Platform specific) Test execution and test recorder hangs on Linux
test-issue,Dialog; JDialog; Frame; and Window do not come up
test-issue,JUnit test hangs when run it via the Run->Test context menu selection in the Test Navigator view
test-issue,(Plat) Unable to run a JUnit test as test from launch configuration
test-issue,[Reliability] Test run terminates prematurely before all execution events are loaded in the model
test-issue,(Test) Downstream products should have control over time-out delays
test-issue,(Provisional) Add regression tests for tech preview agent controller to TPTP regression test suite: to enable recording of test results and report generation.
test-issue,TVT 3.1: TCT 409 - Test Navigator view local dropdown menu 'ToggleLinkingAction.text' label missing
test-issue,TEST
test-issue,TEST
test-issue,testing; ignore
test-issue,test bug
test-issue,test; please ignore
test-issue,test; please ignore
test-issue,layout/generic/test/test_bug496275.html makes mochitest-plain time out when the HTML5 parser is enabled
test-issue,"[Debug MacOSX SeaMonkey] leak test: ""ASSERTION: Want to fire mutation events, but it's not safe"" since bug 429175landing. (""all"" other test suites too)"
test-issue,"Fix ""#ifdef MOZ_WINSDK_TARGETVER >= MOZ_NTDDI_LONGHORN"" from bug 441197"
test-issue,"mochitest-3 is nearly perma-orange on m-c nightly builds (""test_bug445544.html | Part 1 successfully loaded from the application cache"" and more)"
test-issue,layout/generic/test/test_bug496275.html makes mochitest-plain time out when the HTML5 parser is enabled
test-issue,bug1103273-1.js and bug1103273-2.js are going to permafail when Gecko 36 merges to Aurora tomorrow
test-issue,"test for bug 419731 failing on qm-win2k3-pgo01 (VM, PGO)"
test-issue,Fix holly after bug 805374 broke tests
test-issue,Gaia unit tests are perma-failing on b2g30_v1_4 since bug 874510 was merged into production
test-issue,"""mach reftest --debugger"" is broken"
test-issue,JavaScript Debug assertions in gloda mime tests
test-issue,nsMsgDBFolder.cpp:180: error: cannot convert ��const char*�� to ��nsStringBuffer*�� in initialization (port bug 534136)
test-issue,"Test failure: mailnews/news/test/unit/test_bug540288.js | [Exception... ""Component returned failure code: 0x80040111 (NS_ERROR_NOT_AVAILABLE) [nsICacheSession.openCacheEntry]"" nsresult: ""0x80040111 (NS_ERROR_NOT_AVAILABLE)"""
test-issue,Test bug
test-issue,Unhide gaia-ui-test once bug 911552 is successfully merged and date-based test failures are no longer occurring
